t_Ve,Ve,,t_Vc,Vc
0.0004886770747592609,10.019592137980403,,0.0004886770747592609,8.682369384512306
0.0004887770747592609,10.019541241280999,,0.0004887770747592609,8.678456046106486
0.0004888770747592608,10.019490261095203,,0.0004888770747592608,8.674552895389283
0.0004889770747592608,10.019439197774357,,0.0004889770747592608,8.67065994902284
0.0004890770747592607,10.019388051670072,,0.0004890770747592607,8.666777223599004
0.0004891770747592607,10.01933682313423,,0.0004891770747592607,8.662904735639271
0.0004892770747592606,10.019285512518978,,0.0004892770747592606,8.65904250159474
0.0004893770747592606,10.019234120176732,,0.0004893770747592606,8.655190537846055
0.0004894770747592605,10.019182646460166,,0.0004894770747592605,8.651348860703342
0.0004895770747592605,10.01913109172222,,0.0004895770747592605,8.647517486406175
0.0004896770747592604,10.01907945631609,,0.0004896770747592604,8.643696431123507
0.0004897770747592604,10.019027740595229,,0.0004897770747592604,8.639885710953628
0.0004898770747592603,10.01897594491334,,0.0004898770747592603,8.636085341924115
0.0004899770747592603,10.018924069624386,,0.0004899770747592603,8.632295339991781
0.0004900770747592602,10.018872115082573,,0.0004900770747592602,8.628515721042616
0.0004901770747592601,10.018820081642353,,0.0004901770747592601,8.624746500891746
0.0004902770747592601,10.018767969658432,,0.0004902770747592601,8.62098769528338
0.00049037707475926,10.01871577948575,,0.00049037707475926,8.61723931989077
0.00049047707475926,10.018663511479494,,0.00049047707475926,8.613501390316141
0.0004905770747592599,10.01861116599508,,0.0004905770747592599,8.60977392209067
0.0004906770747592599,10.018558743388173,,0.0004906770747592599,8.60605693067442
0.0004907770747592598,10.018506244014661,,0.0004907770747592598,8.602350431456301
0.0004908770747592598,10.01845366823067,,0.0004908770747592598,8.598654439754025
0.0004909770747592597,10.018401016392554,,0.0004909770747592597,8.594968970814051
0.0004910770747592597,10.018348288856892,,0.0004910770747592597,8.591294039811546
0.0004911770747592596,10.01829548598049,,0.0004911770747592596,8.587629661850334
0.0004912770747592596,10.018242608120376,,0.0004912770747592596,8.583975851962865
0.0004913770747592595,10.0181896556338,,0.0004913770747592595,8.580332625110156
0.0004914770747592595,10.018136628878228,,0.0004914770747592595,8.576699996181752
0.0004915770747592594,10.018083528211346,,0.0004915770747592594,8.57307797999568
0.0004916770747592594,10.018030353991048,,0.0004916770747592594,8.569466591298417
0.0004917770747592593,10.017977106575442,,0.0004917770747592593,8.565865844764831
0.0004918770747592593,10.017923786322847,,0.0004918770747592593,8.562275754998153
0.0004919770747592592,10.017870393591787,,0.0004919770747592592,8.558696336529927
0.0004920770747592592,10.017816928740995,,0.0004920770747592592,8.555127603819976
0.0004921770747592591,10.0177633921294,,0.0004921770747592591,8.551569571256353
0.0004922770747592591,10.017709784116134,,0.0004922770747592591,8.548022253155304
0.000492377074759259,10.01765610506053,,0.000492377074759259,8.544485663761229
0.000492477074759259,10.017602355322113,,0.000492477074759259,8.540959817246641
0.0004925770747592589,10.017548535260605,,0.0004925770747592589,8.537444727712135
0.0004926770747592589,10.017494645235917,,0.0004926770747592589,8.533940409186336
0.0004927770747592588,10.01744068560815,,0.0004927770747592588,8.530446875625868
0.0004928770747592588,10.017386656737592,,0.0004928770747592588,8.526964140915322
0.0004929770747592587,10.017332558984716,,0.0004929770747592587,8.523492218867204
0.0004930770747592586,10.017278392710177,,0.0004930770747592586,8.520031123221912
0.0004931770747592586,10.017224158274809,,0.0004931770747592586,8.516580867647699
0.0004932770747592585,10.017169856039626,,0.0004932770747592585,8.513141465740624
0.0004933770747592585,10.01711548636582,,0.0004933770747592585,8.509712931024533
0.0004934770747592584,10.017061049614748,,0.0004934770747592584,8.506295276951015
0.0004935770747592584,10.01700654614795,,0.0004935770747592584,8.502888516899368
0.0004936770747592583,10.016951976327125,,0.0004936770747592583,8.49949266417657
0.0004937770747592583,10.016897340514145,,0.0004937770747592583,8.496107732017236
0.0004938770747592582,10.016842639071045,,0.0004938770747592582,8.492733733583597
0.0004939770747592582,10.016787872360021,,0.0004939770747592582,8.489370681965454
0.0004940770747592581,10.016733040743432,,0.0004940770747592581,8.486018590180155
0.0004941770747592581,10.016678144583791,,0.0004941770747592581,8.482677471172563
0.000494277074759258,10.016623184243768,,0.000494277074759258,8.479347337815021
0.000494377074759258,10.01656816008619,,0.000494377074759258,8.476028202907324
0.0004944770747592579,10.016513072474034,,0.0004944770747592579,8.472720079176684
0.0004945770747592579,10.016457921770419,,0.0004945770747592579,8.469422979277704
0.0004946770747592578,10.016402708338621,,0.0004946770747592578,8.466136915792351
0.0004947770747592578,10.016347432542055,,0.0004947770747592578,8.462861901229918
0.0004948770747592577,10.016292094744278,,0.0004948770747592577,8.459597948027
0.0004949770747592577,10.01623669530899,,0.0004949770747592577,8.456345068547469
0.0004950770747592576,10.016181234600028,,0.0004950770747592576,8.453103275082444
0.0004951770747592576,10.016125712981362,,0.0004951770747592576,8.449872579850265
0.0004952770747592575,10.016070130817099,,0.0004952770747592575,8.446652994996459
0.0004953770747592575,10.016014488471475,,0.0004953770747592575,8.443444532593723
0.0004954770747592574,10.015958786308856,,0.0004954770747592574,8.440247204641896
0.0004955770747592574,10.015903024693733,,0.0004955770747592574,8.437061023067926
0.0004956770747592573,10.015847203990726,,0.0004956770747592573,8.43388599972585
0.0004957770747592572,10.01579132456457,,0.0004957770747592572,8.43072214639677
0.0004958770747592572,10.015735386780129,,0.0004958770747592572,8.427569474788827
0.0004959770747592571,10.01567939100238,,0.0004959770747592571,8.424427996537185
0.0004960770747592571,10.015623337596413,,0.0004960770747592571,8.421297723203994
0.000496177074759257,10.015567226927436,,0.000496177074759257,8.418178666278376
0.000496277074759257,10.015511059360767,,0.000496277074759257,8.415070837176401
0.0004963770747592569,10.015454835261831,,0.0004963770747592569,8.411974247241066
0.0004964770747592569,10.015398554996166,,0.0004964770747592569,8.408888907742273
0.0004965770747592568,10.015342218929405,,0.0004965770747592568,8.405814829876805
0.0004966770747592568,10.015285827427292,,0.0004966770747592568,8.402752024768299
0.0004967770747592567,10.015229380855667,,0.0004967770747592567,8.399700503467246
0.0004968770747592567,10.015172879580465,,0.0004968770747592567,8.396660276950954
0.0004969770747592566,10.015116323967726,,0.0004969770747592566,8.393631356123535
0.0004970770747592566,10.015059714383575,,0.0004970770747592566,8.390613751815884
0.0004971770747592565,10.015003051194233,,0.0004971770747592565,8.38760747478566
0.0004972770747592565,10.014946334766005,,0.0004972770747592565,8.38461253571727
0.0004973770747592564,10.014889565465289,,0.0004973770747592564,8.381628945221852
0.0004974770747592564,10.014832743658562,,0.0004974770747592564,8.378656713837254
0.0004975770747592563,10.01477586971239,,0.0004975770747592563,8.375695852028022
0.0004976770747592563,10.014718943993413,,0.0004976770747592563,8.37274637018538
0.0004977770747592562,10.014661966868355,,0.0004977770747592562,8.369808278627222
0.0004978770747592562,10.014604938704007,,0.0004978770747592562,8.366881587598082
0.0004979770747592561,10.014547859867244,,0.0004979770747592561,8.363966307269125
0.0004980770747592561,10.014490730725006,,0.0004980770747592561,8.361062447738146
0.000498177074759256,10.014433551644304,,0.000498177074759256,8.358170019029536
0.000498277074759256,10.014376322992216,,0.000498277074759256,8.355289031094282
0.0004983770747592559,10.014319045135887,,0.0004983770747592559,8.352419493809943
0.0004984770747592559,10.014261718442517,,0.0004984770747592559,8.349561416980649
0.0004985770747592558,10.014204343279376,,0.0004985770747592558,8.346714810337083
0.0004986770747592557,10.014146920013788,,0.0004986770747592557,8.343879683536466
0.0004987770747592557,10.014089449013133,,0.0004987770747592557,8.341056046162544
0.0004988770747592556,10.014031930644844,,0.0004988770747592556,8.33824390772559
0.0004989770747592556,10.01397436527641,,0.0004989770747592556,8.335443277662382
0.0004990770747592555,10.01391675327536,,0.0004990770747592555,8.332654165336198
0.0004991770747592555,10.013859095009284,,0.0004991770747592555,8.3298765800368
0.0004992770747592554,10.013801390845805,,0.0004992770747592554,8.32711053098043
0.0004993770747592554,10.013743641152594,,0.0004993770747592554,8.3243560273098
0.0004994770747592553,10.013685846297362,,0.0004994770747592553,8.321613078094092
0.0004995770747592553,10.013628006647862,,0.0004995770747592553,8.318881692328931
0.0004996770747592552,10.013570122571876,,0.0004996770747592552,8.316161878936388
0.0004997770747592552,10.013512194437228,,0.0004997770747592552,8.31345364676498
0.0004998770747592551,10.013454222611768,,0.0004998770747592551,8.310757004589657
0.0004999770747592551,10.013396207463378,,0.0004999770747592551,8.308071961111791
0.000500077074759255,10.013338149359969,,0.000500077074759255,8.305398524959177
0.000500177074759255,10.013280048669476,,0.000500177074759255,8.302736704686025
0.0005002770747592549,10.013221905759856,,0.0005002770747592549,8.300086508772955
0.0005003770747592549,10.013163720999088,,0.0005003770747592549,8.297447945626994
0.0005004770747592548,10.013105494755175,,0.0005004770747592548,8.294821023581573
0.0005005770747592548,10.013047227396127,,0.0005005770747592548,8.292205750896517
0.0005006770747592547,10.012988919289974,,0.0005006770747592547,8.289602135758049
0.0005007770747592547,10.01293057080476,,0.0005007770747592547,8.287010186278788
0.0005008770747592546,10.012872182308538,,0.0005008770747592546,8.284429910497742
0.0005009770747592546,10.012813754169366,,0.0005009770747592546,8.281861316380304
0.0005010770747592545,10.012755286755311,,0.0005010770747592545,8.27930441181826
0.0005011770747592545,10.012696780434442,,0.0005011770747592545,8.276759204629775
0.0005012770747592544,10.012638235574832,,0.0005012770747592544,8.27422570255941
0.0005013770747592544,10.01257965254455,,0.0005013770747592544,8.271703913278103
0.0005014770747592543,10.012521031711664,,0.0005014770747592543,8.269193844383178
0.0005015770747592542,10.012462373444238,,0.0005015770747592542,8.266695503398353
0.0005016770747592542,10.012403678110326,,0.0005016770747592542,8.264208897773731
0.0005017770747592541,10.012344946077977,,0.0005017770747592541,8.261734034885803
0.0005018770747592541,10.012286177715223,,0.0005018770747592541,8.259270922037452
0.000501977074759254,10.012227373390088,,0.000501977074759254,8.256819566457956
0.000502077074759254,10.012168533470577,,0.000502077074759254,8.254379975302996
0.0005021770747592539,10.012109658324677,,0.0005021770747592539,8.251952155654642
0.0005022770747592539,10.012050748320355,,0.0005022770747592539,8.249536114521376
0.0005023770747592538,10.011991803825559,,0.0005023770747592538,8.247131858838088
0.0005024770747592538,10.01193282520821,,0.0005024770747592538,8.244739395466082
0.0005025770747592537,10.011873812836198,,0.0005025770747592537,8.242358731193077
0.0005026770747592537,10.011814767077393,,0.0005026770747592537,8.239989872733219
0.0005027770747592536,10.011755688299631,,0.0005027770747592536,8.237632826727086
0.0005028770747592536,10.011696576870712,,0.0005028770747592536,8.235287599741685
0.0005029770747592535,10.011637433158402,,0.0005029770747592535,8.232954198270471
0.0005030770747592535,10.011578257530433,,0.0005030770747592535,8.230632628733353
0.0005031770747592534,10.011519050354496,,0.0005031770747592534,8.22832289747669
0.0005032770747592534,10.011459811998236,,0.0005032770747592534,8.226025010773311
0.0005033770747592533,10.011400542829264,,0.0005033770747592533,8.223738974822519
0.0005034770747592533,10.011341243215135,,0.0005034770747592533,8.221464795750098
0.0005035770747592532,10.011281913523362,,0.0005035770747592532,8.219202479608331
0.0005036770747592532,10.011222554121408,,0.0005036770747592532,8.216952032376001
0.0005037770747592531,10.01116316537668,,0.0005037770747592531,8.214713459958405
0.0005038770747592531,10.011103747656534,,0.0005038770747592531,8.212486768187357
0.000503977074759253,10.011044301328269,,0.000503977074759253,8.210271962821215
0.000504077074759253,10.010984826759124,,0.000504077074759253,8.208069049544877
0.0005041770747592529,10.010925324316279,,0.0005041770747592529,8.205878033969798
0.0005042770747592528,10.010865794366852,,0.0005042770747592528,8.203698921634007
0.0005043770747592528,10.010806237277892,,0.0005043770747592528,8.201531718002117
0.0005044770747592527,10.010746653416385,,0.0005044770747592527,8.199376428465337
0.0005045770747592527,10.010687043149247,,0.0005045770747592527,8.197233058341482
0.0005046770747592526,10.010627406843321,,0.0005046770747592526,8.195101612874996
0.0005047770747592526,10.010567744865378,,0.0005047770747592526,8.192982097236959
0.0005048770747592525,10.010508057582115,,0.0005048770747592525,8.190874516525101
0.0005049770747592525,10.010448345360146,,0.0005049770747592525,8.188778875763829
0.0005050770747592524,10.010388608566013,,0.0005050770747592524,8.186695179904227
0.0005051770747592524,10.01032884756617,,0.0005051770747592524,8.18462343382408
0.0005052770747592523,10.010269062726989,,0.0005052770747592523,8.1825636423279
0.0005053770747592523,10.010209254414756,,0.0005053770747592523,8.180515810146918
0.0005054770747592522,10.01014942299567,,0.0005054770747592522,8.178479941939129
0.0005055770747592522,10.01008956883584,,0.0005055770747592522,8.176456042289288
0.0005056770747592521,10.010029692301277,,0.0005056770747592521,8.174444115708946
0.0005057770747592521,10.009969793757907,,0.0005057770747592521,8.172444166636458
0.000505877074759252,10.009909873571553,,0.000505877074759252,8.170456199437
0.000505977074759252,10.00984993210794,,0.000505977074759252,8.168480218402594
0.0005060770747592519,10.009789969732694,,0.0005060770747592519,8.166516227752133
0.0005061770747592519,10.009729986811335,,0.0005061770747592519,8.16456423163139
0.0005062770747592518,10.009669983709285,,0.0005062770747592518,8.162624234113046
0.0005063770747592518,10.00960996079185,,0.0005063770747592518,8.160696239196708
0.0005064770747592517,10.009549918424236,,0.0005064770747592517,8.158780250808933
0.0005065770747592517,10.009489856971532,,0.0005065770747592517,8.156876272803244
0.0005066770747592516,10.009429776798713,,0.0005066770747592516,8.154984308960163
0.0005067770747592516,10.009369678270643,,0.0005067770747592516,8.15310436298723
0.0005068770747592515,10.009309561752067,,0.0005068770747592515,8.151236438519021
0.0005069770747592515,10.009249427607608,,0.0005069770747592515,8.14938053911717
0.0005070770747592514,10.009189276201774,,0.0005070770747592514,8.147536668270401
0.0005071770747592513,10.00912910789894,,0.0005071770747592513,8.145704829394555
0.0005072770747592513,10.009068923063364,,0.0005072770747592513,8.143885025832605
0.0005073770747592512,10.00900872205917,,0.0005073770747592512,8.142077260854686
0.0005074770747592512,10.008948505250359,,0.0005074770747592512,8.140281537658122
0.0005075770747592511,10.008888273000792,,0.0005075770747592511,8.138497859367451
0.0005076770747592511,10.008828025674205,,0.0005076770747592511,8.13672622903445
0.000507777074759251,10.00876776363419,,0.000507777074759251,8.134966649638164
0.000507877074759251,10.008707487244205,,0.000507877074759251,8.133219124084931
0.0005079770747592509,10.00864719686757,,0.0005079770747592509,8.131483655208415
0.0005080770747592509,10.008586892867458,,0.0005080770747592509,8.129760245769626
0.0005081770747592508,10.008526575606899,,0.0005081770747592508,8.128048898456958
0.0005082770747592508,10.008466245448782,,0.0005082770747592508,8.12634961588621
0.0005083770747592507,10.00840590275584,,0.0005083770747592507,8.12466240060062
0.0005084770747592507,10.008345547890663,,0.0005084770747592507,8.122987255070896
0.0005085770747592506,10.008285181215681,,0.0005085770747592506,8.12132418169524
0.0005086770747592506,10.00822480309318,,0.0005086770747592506,8.119673182799383
0.0005087770747592505,10.008164413885279,,0.0005087770747592505,8.118034260636616
0.0005088770747592505,10.008104013953943,,0.0005088770747592505,8.116407417387824
0.0005089770747592504,10.00804360366098,,0.0005089770747592504,8.114792655161516
0.0005090770747592504,10.00798318336803,,0.0005090770747592504,8.11318997599385
0.0005091770747592503,10.00792275343657,,0.0005091770747592503,8.111599381848675
0.0005092770747592503,10.007862314227914,,0.0005092770747592503,8.110020874617563
0.0005093770747592502,10.007801866103202,,0.0005093770747592502,8.108454456119835
0.0005094770747592502,10.007741409423408,,0.0005094770747592502,8.106900128102609
0.0005095770747592501,10.007680944549332,,0.0005095770747592501,8.105357892240818
0.00050967707475925,10.007620471841596,,0.00050967707475925,8.10382775013726
0.00050977707475925,10.007559991660651,,0.00050977707475925,8.10230970332262
0.00050987707475925,10.007499504366766,,0.00050987707475925,8.10080375325551
0.0005099770747592499,10.007439010320033,,0.0005099770747592499,8.099309901322512
0.0005100770747592498,10.007378509880352,,0.0005100770747592498,8.097828148838202
0.0005101770747592498,10.007318003407452,,0.0005101770747592498,8.096358497045198
0.0005102770747592497,10.007257491260862,,0.0005102770747592497,8.09490094711419
0.0005103770747592497,10.007196973799934,,0.0005103770747592497,8.093455500143982
0.0005104770747592496,10.00713645138382,,0.0005104770747592496,8.092022157161525
0.0005105770747592496,10.007075924371486,,0.0005105770747592496,8.090600919121963
0.0005106770747592495,10.007015393121701,,0.0005106770747592495,8.089191786908659
0.0005107770747592495,10.006954857993035,,0.0005107770747592495,8.087794761333248
0.0005108770747592494,10.006894319343862,,0.0005108770747592494,8.086409843135668
0.0005109770747592494,10.006833777532355,,0.0005109770747592494,8.085037032984202
0.0005110770747592493,10.006773232916487,,0.0005110770747592493,8.08367633147552
0.0005111770747592493,10.006712685854021,,0.0005111770747592493,8.082327739134715
0.0005112770747592492,10.006652136702517,,0.0005112770747592492,8.080991256415356
0.0005113770747592492,10.006591585819326,,0.0005113770747592492,8.079666883699508
0.0005114770747592491,10.00653103356159,,0.0005114770747592491,8.0783546212978
0.0005115770747592491,10.006470480286234,,0.0005115770747592491,8.077054469449447
0.000511677074759249,10.006409926349974,,0.000511677074759249,8.075766428322298
0.000511777074759249,10.006349372109305,,0.000511777074759249,8.074490498012889
0.0005118770747592489,10.00628881792051,,0.0005118770747592489,8.073226678546469
0.0005119770747592489,10.006228264139642,,0.0005119770747592489,8.07197496987706
0.0005120770747592488,10.006167711122542,,0.0005120770747592488,8.070735371887492
0.0005121770747592488,10.006107159224818,,0.0005121770747592488,8.069507884389449
0.0005122770747592487,10.00604660880186,,0.0005122770747592487,8.068292507123516
0.0005123770747592487,10.005986060208825,,0.0005123770747592487,8.067089239759227
0.0005124770747592486,10.005925513800639,,0.0005124770747592486,8.065898081895105
0.0005125770747592486,10.005864969931999,,0.0005125770747592486,8.064719033058706
0.0005126770747592485,10.005804428957365,,0.0005126770747592485,8.063552092706676
0.0005127770747592484,10.005743891230967,,0.0005127770747592484,8.06239726022479
0.0005128770747592484,10.00568335710679,,0.0005128770747592484,8.061254534928004
0.0005129770747592483,10.005622826938582,,0.0005129770747592483,8.0601239160605
0.0005130770747592483,10.005562301079854,,0.0005130770747592483,8.059005402795728
0.0005131770747592482,10.005501779883863,,0.0005131770747592482,8.057898994236469
0.0005132770747592482,10.00544126370363,,0.0005132770747592482,8.056804689414871
0.0005133770747592481,10.005380752891927,,0.0005133770747592481,8.055722487292508
0.0005134770747592481,10.00532024780127,,0.0005134770747592481,8.054652386760424
0.000513577074759248,10.005259748783933,,0.000513577074759248,8.05359438663918
0.000513677074759248,10.00519925619193,,0.000513677074759248,8.052548485678908
0.0005137770747592479,10.00513877037702,,0.0005137770747592479,8.051514682559368
0.0005138770747592479,10.00507829169071,,0.0005138770747592479,8.05049297588999
0.0005139770747592478,10.005017820484245,,0.0005139770747592478,8.049483364209927
0.0005140770747592478,10.004957357108607,,0.0005140770747592478,8.048485845988113
0.0005141770747592477,10.004896901914519,,0.0005141770747592477,8.04750041962331
0.0005142770747592477,10.004836455252438,,0.0005142770747592477,8.046527083444163
0.0005143770747592476,10.004776017472553,,0.0005143770747592476,8.045565835709251
0.0005144770747592476,10.004715588924787,,0.0005144770747592476,8.044616674607143
0.0005145770747592475,10.00465516995879,,0.0005145770747592475,8.04367959825645
0.0005146770747592475,10.004594760923942,,0.0005146770747592475,8.042754604705877
0.0005147770747592474,10.004534362169347,,0.0005147770747592474,8.041841691934286
0.0005148770747592474,10.004473974043837,,0.0005148770747592474,8.040940857850739
0.0005149770747592473,10.004413596895958,,0.0005149770747592473,8.040052100294568
0.0005150770747592473,10.004353231073985,,0.0005150770747592473,8.03917541703542
0.0005151770747592472,10.004292876925907,,0.0005151770747592472,8.038310805773312
0.0005152770747592472,10.004232534799431,,0.0005152770747592472,8.037458264138696
0.0005153770747592471,10.004172205041977,,0.0005153770747592471,8.03661778969251
0.000515477074759247,10.004111888000677,,0.000515477074759247,8.035789379926236
0.000515577074759247,10.004051584022378,,0.000515577074759247,8.034973032261956
0.0005156770747592469,10.00399129345363,,0.0005156770747592469,8.034168744052415
0.0005157770747592469,10.003931016640697,,0.0005157770747592469,8.033376512581077
0.0005158770747592468,10.003870753929544,,0.0005158770747592468,8.032596335062182
0.0005159770747592468,10.00381050566584,,0.0005159770747592468,8.031828208640807
0.0005160770747592467,10.003750272194955,,0.0005160770747592467,8.031072130392925
0.0005161770747592467,10.00369005386196,,0.0005161770747592467,8.030328097325464
0.0005162770747592466,10.003629851011627,,0.0005162770747592466,8.029596106376369
0.0005163770747592466,10.003569663988417,,0.0005163770747592466,8.02887615441466
0.0005164770747592465,10.00350949313649,,0.0005164770747592465,8.028168238240498
0.0005165770747592465,10.003449338799696,,0.0005165770747592465,8.027472354585244
0.0005166770747592464,10.003389201321578,,0.0005166770747592464,8.026788500111513
0.0005167770747592464,10.003329081045369,,0.0005167770747592464,8.026116671413243
0.0005168770747592463,10.003268978313983,,0.0005168770747592463,8.025456865015768
0.0005169770747592463,10.003208893470024,,0.0005169770747592463,8.024809077375862
0.0005170770747592462,10.00314882685578,,0.0005170770747592462,8.024173304881804
0.0005171770747592462,10.003088778813215,,0.0005171770747592462,8.023549543853461
0.0005172770747592461,10.003028749683976,,0.0005172770747592461,8.022937790542327
0.0005173770747592461,10.002968739809392,,0.0005173770747592461,8.022338041131606
0.000517477074759246,10.002908749530459,,0.000517477074759246,8.021750291736268
0.000517577074759246,10.002848779187856,,0.000517577074759246,8.021174538403113
0.0005176770747592459,10.002788829121927,,0.0005176770747592459,8.020610777110841
0.0005177770747592459,10.002728899672693,,0.0005177770747592459,8.020059003770115
0.0005178770747592458,10.00266899117984,,0.0005178770747592458,8.019519214223626
0.0005179770747592458,10.00260910398272,,0.0005179770747592458,8.018991404246165
0.0005180770747592457,10.002549238420357,,0.0005180770747592457,8.01847556954468
0.0005181770747592457,10.002489394831429,,0.0005181770747592457,8.017971705758354
0.0005182770747592456,10.00242957355428,,0.0005182770747592456,8.017479808458667
0.0005183770747592455,10.002369774926919,,0.0005183770747592455,8.016999873149455
0.0005184770747592455,10.002309999287005,,0.0005184770747592455,8.016531895267
0.0005185770747592454,10.002250246971856,,0.0005185770747592454,8.01607587018008
0.0005186770747592454,10.002190518318447,,0.0005186770747592454,8.015631793190042
0.0005187770747592453,10.002130813663403,,0.0005187770747592453,8.015199659530875
0.0005188770747592453,10.002071133343,,0.0005188770747592453,8.014779464369282
0.0005189770747592452,10.002011477693165,,0.0005189770747592452,8.014371202804739
0.0005190770747592452,10.001951847049472,,0.0005190770747592452,8.013974869869575
0.0005191770747592451,10.001892241747143,,0.0005191770747592451,8.01359046052904
0.0005192770747592451,10.001832662121037,,0.0005192770747592451,8.013217969681374
0.000519377074759245,10.001773108505663,,0.000519377074759245,8.012857392157882
0.000519477074759245,10.001713581235165,,0.000519477074759245,8.012508722723004
0.0005195770747592449,10.00165408064333,,0.0005195770747592449,8.012171956074384
0.0005196770747592449,10.001594607063579,,0.0005196770747592449,8.01184708684295
0.0005197770747592448,10.00153516082897,,0.0005197770747592448,8.011534109592976
0.0005198770747592448,10.001475742272191,,0.0005198770747592448,8.011233018822162
0.0005199770747592447,10.00141635172557,,0.0005199770747592447,8.010943808961713
0.0005200770747592447,10.001356989521055,,0.0005200770747592447,8.010666474376398
0.0005201770747592446,10.001297655990228,,0.0005201770747592446,8.010401009364646
0.0005202770747592446,10.0012383514643,,0.0005202770747592446,8.010147408158593
0.0005203770747592445,10.0011790762741,,0.0005203770747592445,8.009905664924174
0.0005204770747592445,10.001119830750085,,0.0005204770747592445,8.0096757737612
0.0005205770747592444,10.001060615222334,,0.0005205770747592444,8.00945772870343
0.0005206770747592444,10.00100143002054,,0.0005206770747592444,8.009251523718635
0.0005207770747592443,10.000942275474024,,0.0005207770747592443,8.009057152708692
0.0005208770747592443,10.000883151911715,,0.0005208770747592443,8.008874609509654
0.0005209770747592442,10.00082405966216,,0.0005209770747592442,8.008703887891823
0.0005210770747592441,10.000764999053516,,0.0005210770747592441,8.008544981559837
0.0005211770747592441,10.000705970413556,,0.0005211770747592441,8.008397884152732
0.000521277074759244,10.000646974069658,,0.000521277074759244,8.00826258924403
0.000521377074759244,10.000588010348814,,0.000521377074759244,8.008139090341823
0.0005214770747592439,10.000529079577618,,0.0005214770747592439,8.008027380888844
0.0005215770747592439,10.000470182082266,,0.0005215770747592439,8.007927454262541
0.0005216770747592438,10.000411318188561,,0.0005216770747592438,8.007839303775162
0.0005217770747592438,10.000352488221909,,0.0005217770747592438,8.007762922673837
0.0005218770747592437,10.000293692507311,,0.0005218770747592437,8.007698304140659
0.0005219770747592437,10.000234931369366,,0.0005219770747592437,8.007645441292752
0.0005220770747592436,10.000176205132274,,0.0005220770747592436,8.007604327182369
0.0005221770747592436,10.000117514119825,,0.0005221770747592436,8.007574954796961
0.0005222770747592435,10.000058858655404,,0.0005222770747592435,8.007557317059259
0.0005223770747592435,10.000000239061986,,0.0005223770747592435,8.007551406827357
0.0005224770747592434,9.999941655662138,,0.0005224770747592434,8.007557216894803
0.0005225770747592434,9.999883108778011,,0.0005225770747592434,8.007574739990662
0.0005226770747592433,9.999824598731347,,0.0005226770747592433,8.007603968779616
0.0005227770747592433,9.99976612584347,,0.0005227770747592433,8.007644895862041
0.0005228770747592432,9.999707690435287,,0.0005228770747592432,8.007697513774092
0.0005229770747592432,9.999649292827286,,0.0005229770747592432,8.007761814987779
0.0005230770747592431,9.999590933339539,,0.0005230770747592431,8.007837791911056
0.0005231770747592431,9.99953261229169,,0.0005231770747592431,8.00792543688791
0.000523277074759243,9.999474330002963,,0.000523277074759243,8.008024742198437
0.000523377074759243,9.99941608679216,,0.000523377074759243,8.008135700058935
0.0005234770747592429,9.999357882977648,,0.0005234770747592429,8.008258302621979
0.0005235770747592429,9.999299718877374,,0.0005235770747592429,8.008392541976516
0.0005236770747592428,9.99924159480885,,0.0005236770747592428,8.008538410147949
0.0005237770747592428,9.99918351108916,,0.0005237770747592428,8.008695899098218
0.0005238770747592427,9.999125468034954,,0.0005238770747592427,8.00886500072589
0.0005239770747592426,9.999067465962446,,0.0005239770747592426,8.009045706866251
0.0005240770747592426,9.999009505187411,,0.0005240770747592426,8.009238009291378
0.0005241770747592425,9.998951586025195,,0.0005241770747592425,8.009441899710243
0.0005242770747592425,9.998893708790696,,0.0005242770747592425,8.009657369768794
0.0005243770747592424,9.998835873798374,,0.0005243770747592424,8.009884411050043
0.0005244770747592424,9.998778081362248,,0.0005244770747592424,8.010123015074152
0.0005245770747592423,9.99872033179589,,0.0005245770747592423,8.010373173298516
0.0005246770747592423,9.99866262541243,,0.0005246770747592423,8.010634877117877
0.0005247770747592422,9.99860496252455,,0.0005247770747592422,8.010908117864386
0.0005248770747592422,9.998547343444475,,0.0005248770747592422,8.0111928868077
0.0005249770747592421,9.998489768483992,,0.0005249770747592421,8.011489175155083
0.0005250770747592421,9.998432237954427,,0.0005250770747592421,8.011796974051483
0.000525177074759242,9.99837475216666,,0.000525177074759242,8.012116274579627
0.000525277074759242,9.998317311431107,,0.000525277074759242,8.012447067760116
0.0005253770747592419,9.998259916057735,,0.0005253770747592419,8.012789344551507
0.0005254770747592419,9.99820256635605,,0.0005254770747592419,8.013143095850413
0.0005255770747592418,9.998145262635095,,0.0005255770747592418,8.013508312491597
0.0005256770747592418,9.99808800520346,,0.0005256770747592418,8.013884985248048
0.0005257770747592417,9.998030794369264,,0.0005257770747592417,8.014273104831092
0.0005258770747592417,9.997973630440166,,0.0005258770747592417,8.014672661890478
0.0005259770747592416,9.997916513723359,,0.0005259770747592416,8.01508364701446
0.0005260770747592416,9.997859444525567,,0.0005260770747592416,8.015506050729913
0.0005261770747592415,9.997802423153045,,0.0005261770747592415,8.015939863502409
0.0005262770747592415,9.997745449911582,,0.0005262770747592415,8.016385075736313
0.0005263770747592414,9.99768852510649,,0.0005263770747592414,8.01684167777488
0.0005264770747592414,9.99763164904261,,0.0005264770747592414,8.017309659900352
0.0005265770747592413,9.997574822024307,,0.0005265770747592413,8.01778901233405
