"Step","efb0_15-06_8h24m46s - val_loss","efb0_15-06_8h24m46s - val_loss__MIN","efb0_15-06_8h24m46s - val_loss__MAX","efb0_14-06_22h24m5s - val_loss","efb0_14-06_22h24m5s - val_loss__MIN","efb0_14-06_22h24m5s - val_loss__MAX","efb0_14-06_22h21m14s - val_loss","efb0_14-06_22h21m14s - val_loss__MIN","efb0_14-06_22h21m14s - val_loss__MAX","efb0_14-06_22h33m3s - val_loss","efb0_14-06_22h33m3s - val_loss__MIN","efb0_14-06_22h33m3s - val_loss__MAX","efb0_15-06_8h29m23s - val_loss","efb0_15-06_8h29m23s - val_loss__MIN","efb0_15-06_8h29m23s - val_loss__MAX","efb0_14-06_22h35m15s - val_loss","efb0_14-06_22h35m15s - val_loss__MIN","efb0_14-06_22h35m15s - val_loss__MAX","efb0_14-06_22h40m50s - val_loss","efb0_14-06_22h40m50s - val_loss__MIN","efb0_14-06_22h40m50s - val_loss__MAX","dn201_14-06_13h14m46s - val_loss","dn201_14-06_13h14m46s - val_loss__MIN","dn201_14-06_13h14m46s - val_loss__MAX","dn201_14-06_13h18m7s - val_loss","dn201_14-06_13h18m7s - val_loss__MIN","dn201_14-06_13h18m7s - val_loss__MAX","dn201_14-06_13h19m58s - val_loss","dn201_14-06_13h19m58s - val_loss__MIN","dn201_14-06_13h19m58s - val_loss__MAX","dn201_14-06_13h11m36s - val_loss","dn201_14-06_13h11m36s - val_loss__MIN","dn201_14-06_13h11m36s - val_loss__MAX","dn201_14-06_13h17m53s - val_loss","dn201_14-06_13h17m53s - val_loss__MIN","dn201_14-06_13h17m53s - val_loss__MAX","inception_14-06_19h1m2s - val_loss","inception_14-06_19h1m2s - val_loss__MIN","inception_14-06_19h1m2s - val_loss__MAX","inception_14-06_18h53m23s - val_loss","inception_14-06_18h53m23s - val_loss__MIN","inception_14-06_18h53m23s - val_loss__MAX","inception_14-06_18h48m47s - val_loss","inception_14-06_18h48m47s - val_loss__MIN","inception_14-06_18h48m47s - val_loss__MAX","model_14-06_13h18m58s - val_loss","model_14-06_13h18m58s - val_loss__MIN","model_14-06_13h18m58s - val_loss__MAX","inception_14-06_18h47m47s - val_loss","inception_14-06_18h47m47s - val_loss__MIN","inception_14-06_18h47m47s - val_loss__MAX","inception_14-06_18h47m32s - val_loss","inception_14-06_18h47m32s - val_loss__MIN","inception_14-06_18h47m32s - val_loss__MAX","model_14-06_13h19m30s - val_loss","model_14-06_13h19m30s - val_loss__MIN","model_14-06_13h19m30s - val_loss__MAX","inception_14-06_18h49m41s - val_loss","inception_14-06_18h49m41s - val_loss__MIN","inception_14-06_18h49m41s - val_loss__MAX","inception_14-06_18h50m49s - val_loss","inception_14-06_18h50m49s - val_loss__MIN","inception_14-06_18h50m49s - val_loss__MAX","dn121_14-06_18h56m40s - val_loss","dn121_14-06_18h56m40s - val_loss__MIN","dn121_14-06_18h56m40s - val_loss__MAX","rn50_14-06_20h40m57s - val_loss","rn50_14-06_20h40m57s - val_loss__MIN","rn50_14-06_20h40m57s - val_loss__MAX","rn50_14-06_20h42m45s - val_loss","rn50_14-06_20h42m45s - val_loss__MIN","rn50_14-06_20h42m45s - val_loss__MAX","rn50_14-06_20h41m37s - val_loss","rn50_14-06_20h41m37s - val_loss__MIN","rn50_14-06_20h41m37s - val_loss__MAX","rn50_14-06_20h46m45s - val_loss","rn50_14-06_20h46m45s - val_loss__MIN","rn50_14-06_20h46m45s - val_loss__MAX","rn50_14-06_20h57m33s - val_loss","rn50_14-06_20h57m33s - val_loss__MIN","rn50_14-06_20h57m33s - val_loss__MAX","rn50_14-06_20h46m36s - val_loss","rn50_14-06_20h46m36s - val_loss__MIN","rn50_14-06_20h46m36s - val_loss__MAX"
"26","0.01709834113717079","0.01709834113717079","0.01709834113717079","0.028975769877433777","0.028975769877433777","0.028975769877433777","0.02519869990646839","0.02519869990646839","0.02519869990646839","0.036333147436380386","0.036333147436380386","0.036333147436380386","0.025404123589396477","0.025404123589396477","0.025404123589396477","0.028926117345690727","0.028926117345690727","0.028926117345690727","0.024910472333431244","0.024910472333431244","0.024910472333431244","0.2007644921541214","0.2007644921541214","0.2007644921541214","0.1618499904870987","0.1618499904870987","0.1618499904870987","0.17267706990242004","0.17267706990242004","0.17267706990242004","0.10915224254131317","0.10915224254131317","0.10915224254131317","0.0800473541021347","0.0800473541021347","0.0800473541021347","0.24310803413391113","0.24310803413391113","0.24310803413391113","0.19718939065933228","0.19718939065933228","0.19718939065933228","0.438569039106369","0.438569039106369","0.438569039106369","0.13251575827598572","0.13251575827598572","0.13251575827598572","0.1578199863433838","0.1578199863433838","0.1578199863433838","0.2523943781852722","0.2523943781852722","0.2523943781852722","0.3349381387233734","0.3349381387233734","0.3349381387233734","0.12804900109767914","0.12804900109767914","0.12804900109767914","0.21781574189662933","0.21781574189662933","0.21781574189662933","0.15872764587402344","0.15872764587402344","0.15872764587402344","3.773651361465454","3.773651361465454","3.773651361465454","2.2303390502929688","2.2303390502929688","2.2303390502929688","13.020686149597168","13.020686149597168","13.020686149597168","3.9940829277038574","3.9940829277038574","3.9940829277038574","20.479246139526367","20.479246139526367","20.479246139526367","12.233558654785156","12.233558654785156","12.233558654785156"
"27","0.023294473066926003","0.023294473066926003","0.023294473066926003","0.023917896673083305","0.023917896673083305","0.023917896673083305","0.026404066011309624","0.026404066011309624","0.026404066011309624","0.027595045045018196","0.027595045045018196","0.027595045045018196","0.027056511491537094","0.027056511491537094","0.027056511491537094","0.02366325445473194","0.02366325445473194","0.02366325445473194","0.026039088144898415","0.026039088144898415","0.026039088144898415","0.11222810298204422","0.11222810298204422","0.11222810298204422","0.1818629801273346","0.1818629801273346","0.1818629801273346","0.10173255950212479","0.10173255950212479","0.10173255950212479","0.21442911028862","0.21442911028862","0.21442911028862","0.14478830993175507","0.14478830993175507","0.14478830993175507","0.13478972017765045","0.13478972017765045","0.13478972017765045","0.4080754816532135","0.4080754816532135","0.4080754816532135","0.16485978662967682","0.16485978662967682","0.16485978662967682","0.3218674659729004","0.3218674659729004","0.3218674659729004","0.10566163808107376","0.10566163808107376","0.10566163808107376","0.12555362284183502","0.12555362284183502","0.12555362284183502","0.29094329476356506","0.29094329476356506","0.29094329476356506","0.16338883340358734","0.16338883340358734","0.16338883340358734","0.1312311887741089","0.1312311887741089","0.1312311887741089","0.18017640709877014","0.18017640709877014","0.18017640709877014","1.6991201639175415","1.6991201639175415","1.6991201639175415","2.9505224227905273","2.9505224227905273","2.9505224227905273","15.616345405578613","15.616345405578613","15.616345405578613","1.6320844888687134","1.6320844888687134","1.6320844888687134","12.782549858093262","12.782549858093262","12.782549858093262","10.25518798828125","10.25518798828125","10.25518798828125"
"28","0.03201528266072273","0.03201528266072273","0.03201528266072273","0.02609357237815857","0.02609357237815857","0.02609357237815857","0.02356165647506714","0.02356165647506714","0.02356165647506714","0.037182509899139404","0.037182509899139404","0.037182509899139404","0.0332457534968853","0.0332457534968853","0.0332457534968853","0.02753148414194584","0.02753148414194584","0.02753148414194584","0.026929806917905807","0.026929806917905807","0.026929806917905807","0.06890750676393509","0.06890750676393509","0.06890750676393509","0.34128767251968384","0.34128767251968384","0.34128767251968384","0.10359814763069153","0.10359814763069153","0.10359814763069153","0.1502266228199005","0.1502266228199005","0.1502266228199005","0.12388033419847488","0.12388033419847488","0.12388033419847488","0.17938777804374695","0.17938777804374695","0.17938777804374695","0.10785426199436188","0.10785426199436188","0.10785426199436188","0.1491435468196869","0.1491435468196869","0.1491435468196869","0.14353877305984497","0.14353877305984497","0.14353877305984497","0.1441895216703415","0.1441895216703415","0.1441895216703415","0.14472246170043945","0.14472246170043945","0.14472246170043945","0.17953629791736603","0.17953629791736603","0.17953629791736603","0.12385423481464386","0.12385423481464386","0.12385423481464386","0.22343996167182922","0.22343996167182922","0.22343996167182922","0.1370353102684021","0.1370353102684021","0.1370353102684021","1.616528034210205","1.616528034210205","1.616528034210205","1.4607982635498047","1.4607982635498047","1.4607982635498047","10.566593170166016","10.566593170166016","10.566593170166016","6.574538230895996","6.574538230895996","6.574538230895996","0.977719783782959","0.977719783782959","0.977719783782959","4.693580627441406","4.693580627441406","4.693580627441406"
"29","0.024525705724954605","0.024525705724954605","0.024525705724954605","0.023622754961252213","0.023622754961252213","0.023622754961252213","0.026586029678583145","0.026586029678583145","0.026586029678583145","0.025481615215539932","0.025481615215539932","0.025481615215539932","0.035417571663856506","0.035417571663856506","0.035417571663856506","0.027276182547211647","0.027276182547211647","0.027276182547211647","0.03665711358189583","0.03665711358189583","0.03665711358189583","0.18877685070037842","0.18877685070037842","0.18877685070037842","0.19593441486358643","0.19593441486358643","0.19593441486358643","0.12405715882778168","0.12405715882778168","0.12405715882778168","0.11865914613008499","0.11865914613008499","0.11865914613008499","0.11824721843004227","0.11824721843004227","0.11824721843004227","0.12197059392929077","0.12197059392929077","0.12197059392929077","0.14651262760162354","0.14651262760162354","0.14651262760162354","0.3989821672439575","0.3989821672439575","0.3989821672439575","0.14506296813488007","0.14506296813488007","0.14506296813488007","0.19325511157512665","0.19325511157512665","0.19325511157512665","0.14600402116775513","0.14600402116775513","0.14600402116775513","0.23335830867290497","0.23335830867290497","0.23335830867290497","0.3718245327472687","0.3718245327472687","0.3718245327472687","0.1874168962240219","0.1874168962240219","0.1874168962240219","0.16297708451747894","0.16297708451747894","0.16297708451747894","8.091669082641602","8.091669082641602","8.091669082641602","1.1926019191741943","1.1926019191741943","1.1926019191741943","8.87612533569336","8.87612533569336","8.87612533569336","6.48356819152832","6.48356819152832","6.48356819152832","4.476558208465576","4.476558208465576","4.476558208465576","6.072750568389893","6.072750568389893","6.072750568389893"
"30","0.022385884076356888","0.022385884076356888","0.022385884076356888","0.019828230142593384","0.019828230142593384","0.019828230142593384","0.02945833094418049","0.02945833094418049","0.02945833094418049","0.022094354033470154","0.022094354033470154","0.022094354033470154","0.025492845103144646","0.025492845103144646","0.025492845103144646","0.02295904979109764","0.02295904979109764","0.02295904979109764","0.025604117661714554","0.025604117661714554","0.025604117661714554","0.10038395971059799","0.10038395971059799","0.10038395971059799","0.15505841374397278","0.15505841374397278","0.15505841374397278","0.23473672568798065","0.23473672568798065","0.23473672568798065","0.12733441591262817","0.12733441591262817","0.12733441591262817","0.1167999729514122","0.1167999729514122","0.1167999729514122","0.25197359919548035","0.25197359919548035","0.25197359919548035","0.15909957885742188","0.15909957885742188","0.15909957885742188","0.11637101322412491","0.11637101322412491","0.11637101322412491","0.10218320786952972","0.10218320786952972","0.10218320786952972","0.7821390628814697","0.7821390628814697","0.7821390628814697","0.1785978078842163","0.1785978078842163","0.1785978078842163","0.1657416969537735","0.1657416969537735","0.1657416969537735","0.15822167694568634","0.15822167694568634","0.15822167694568634","0.1666211634874344","0.1666211634874344","0.1666211634874344","0.17974282801151276","0.17974282801151276","0.17974282801151276","4.572807312011719","4.572807312011719","4.572807312011719","0.4954695701599121","0.4954695701599121","0.4954695701599121","19.810564041137695","19.810564041137695","19.810564041137695","7.264193058013916","7.264193058013916","7.264193058013916","8.482397079467773","8.482397079467773","8.482397079467773","15.834920883178711","15.834920883178711","15.834920883178711"
"31","0.019460907205939293","0.019460907205939293","0.019460907205939293","0.024334721267223358","0.024334721267223358","0.024334721267223358","0.025820789858698845","0.025820789858698845","0.025820789858698845","0.027105791494250298","0.027105791494250298","0.027105791494250298","0.038614604622125626","0.038614604622125626","0.038614604622125626","0.026580385863780975","0.026580385863780975","0.026580385863780975","0.025026535615324974","0.025026535615324974","0.025026535615324974","0.1183219626545906","0.1183219626545906","0.1183219626545906","0.2888852655887604","0.2888852655887604","0.2888852655887604","0.07785367220640182","0.07785367220640182","0.07785367220640182","0.1726154386997223","0.1726154386997223","0.1726154386997223","0.4828278124332428","0.4828278124332428","0.4828278124332428","1.258811116218567","1.258811116218567","1.258811116218567","0.2294418215751648","0.2294418215751648","0.2294418215751648","0.1447909027338028","0.1447909027338028","0.1447909027338028","0.10137112438678741","0.10137112438678741","0.10137112438678741","0.10937308520078659","0.10937308520078659","0.10937308520078659","0.19786393642425537","0.19786393642425537","0.19786393642425537","0.22746454179286957","0.22746454179286957","0.22746454179286957","0.1972837895154953","0.1972837895154953","0.1972837895154953","0.18141260743141174","0.18141260743141174","0.18141260743141174","0.30567434430122375","0.30567434430122375","0.30567434430122375","1.3531118631362915","1.3531118631362915","1.3531118631362915","5.4977240562438965","5.4977240562438965","5.4977240562438965","18.09714698791504","18.09714698791504","18.09714698791504","3.900524139404297","3.900524139404297","3.900524139404297","17.45998191833496","17.45998191833496","17.45998191833496","12.880791664123535","12.880791664123535","12.880791664123535"
"32","0.015206236392259598","0.015206236392259598","0.015206236392259598","0.02243601717054844","0.02243601717054844","0.02243601717054844","0.020290568470954895","0.020290568470954895","0.020290568470954895","0.023099834099411964","0.023099834099411964","0.023099834099411964","0.030257396399974823","0.030257396399974823","0.030257396399974823","0.026487812399864197","0.026487812399864197","0.026487812399864197","0.02875961735844612","0.02875961735844612","0.02875961735844612","0.09207098186016083","0.09207098186016083","0.09207098186016083","0.1337834745645523","0.1337834745645523","0.1337834745645523","0.13991165161132812","0.13991165161132812","0.13991165161132812","0.14100991189479828","0.14100991189479828","0.14100991189479828","0.1498090922832489","0.1498090922832489","0.1498090922832489","0.2161884903907776","0.2161884903907776","0.2161884903907776","0.1491958200931549","0.1491958200931549","0.1491958200931549","0.198837548494339","0.198837548494339","0.198837548494339","0.14087052643299103","0.14087052643299103","0.14087052643299103","0.1530439853668213","0.1530439853668213","0.1530439853668213","0.23438334465026855","0.23438334465026855","0.23438334465026855","0.1962638944387436","0.1962638944387436","0.1962638944387436","0.19326567649841309","0.19326567649841309","0.19326567649841309","5.875093936920166","5.875093936920166","5.875093936920166","0.18459898233413696","0.18459898233413696","0.18459898233413696","11.49306583404541","11.49306583404541","11.49306583404541","0.8846014142036438","0.8846014142036438","0.8846014142036438","13.396620750427246","13.396620750427246","13.396620750427246","3.393524169921875","3.393524169921875","3.393524169921875","15.999995231628418","15.999995231628418","15.999995231628418","15.217778205871582","15.217778205871582","15.217778205871582"
"33","0.017379648983478546","0.017379648983478546","0.017379648983478546","0.020368902012705803","0.020368902012705803","0.020368902012705803","0.02318800799548626","0.02318800799548626","0.02318800799548626","0.0279853492975235","0.0279853492975235","0.0279853492975235","0.03432624787092209","0.03432624787092209","0.03432624787092209","0.029207361862063408","0.029207361862063408","0.029207361862063408","0.02509983256459236","0.02509983256459236","0.02509983256459236","0.13955846428871155","0.13955846428871155","0.13955846428871155","0.12508688867092133","0.12508688867092133","0.12508688867092133","0.14790217578411102","0.14790217578411102","0.14790217578411102","0.22321127355098724","0.22321127355098724","0.22321127355098724","0.12194395810365677","0.12194395810365677","0.12194395810365677","0.14915908873081207","0.14915908873081207","0.14915908873081207","0.2174413651227951","0.2174413651227951","0.2174413651227951","0.11822184920310974","0.11822184920310974","0.11822184920310974","0.9741603136062622","0.9741603136062622","0.9741603136062622","0.14531409740447998","0.14531409740447998","0.14531409740447998","0.20888003706932068","0.20888003706932068","0.20888003706932068","0.3537471294403076","0.3537471294403076","0.3537471294403076","0.32898083329200745","0.32898083329200745","0.32898083329200745","0.2101091891527176","0.2101091891527176","0.2101091891527176","0.1820557415485382","0.1820557415485382","0.1820557415485382","7.037884712219238","7.037884712219238","7.037884712219238","2.8052384853363037","2.8052384853363037","2.8052384853363037","12.134316444396973","12.134316444396973","12.134316444396973","1.562225103378296","1.562225103378296","1.562225103378296","12.369483947753906","12.369483947753906","12.369483947753906","5.862582683563232","5.862582683563232","5.862582683563232"
"34","0.018591338768601418","0.018591338768601418","0.018591338768601418","0.03728288784623146","0.03728288784623146","0.03728288784623146","0.029156576842069626","0.029156576842069626","0.029156576842069626","0.028471942991018295","0.028471942991018295","0.028471942991018295","0.03399015963077545","0.03399015963077545","0.03399015963077545","0.024393679574131966","0.024393679574131966","0.024393679574131966","0.023891178891062737","0.023891178891062737","0.023891178891062737","0.09128718823194504","0.09128718823194504","0.09128718823194504","0.13650935888290405","0.13650935888290405","0.13650935888290405","0.3217128813266754","0.3217128813266754","0.3217128813266754","0.17808614671230316","0.17808614671230316","0.17808614671230316","0.7103232741355896","0.7103232741355896","0.7103232741355896","0.10623163729906082","0.10623163729906082","0.10623163729906082","0.21377119421958923","0.21377119421958923","0.21377119421958923","0.17610381543636322","0.17610381543636322","0.17610381543636322","0.2249027043581009","0.2249027043581009","0.2249027043581009","0.21093639731407166","0.21093639731407166","0.21093639731407166","0.11316758394241333","0.11316758394241333","0.11316758394241333","0.36681923270225525","0.36681923270225525","0.36681923270225525","0.14653055369853973","0.14653055369853973","0.14653055369853973","0.23759084939956665","0.23759084939956665","0.23759084939956665","0.20862765610218048","0.20862765610218048","0.20862765610218048","19.13607406616211","19.13607406616211","19.13607406616211","10.057096481323242","10.057096481323242","10.057096481323242","17.118202209472656","17.118202209472656","17.118202209472656","6.719865322113037","6.719865322113037","6.719865322113037","15.406512260437012","15.406512260437012","15.406512260437012","11.11070728302002","11.11070728302002","11.11070728302002"
"35","0.02259511686861515","0.02259511686861515","0.02259511686861515","0.02490994893014431","0.02490994893014431","0.02490994893014431","0.02651483379304409","0.02651483379304409","0.02651483379304409","0.0342741459608078","0.0342741459608078","0.0342741459608078","0.02479812689125538","0.02479812689125538","0.02479812689125538","0.021697767078876495","0.021697767078876495","0.021697767078876495","0.02420656941831112","0.02420656941831112","0.02420656941831112","0.22153431177139282","0.22153431177139282","0.22153431177139282","0.34435948729515076","0.34435948729515076","0.34435948729515076","0.0810636654496193","0.0810636654496193","0.0810636654496193","0.09516449272632599","0.09516449272632599","0.09516449272632599","0.1687982678413391","0.1687982678413391","0.1687982678413391","0.13195566833019257","0.13195566833019257","0.13195566833019257","0.29580485820770264","0.29580485820770264","0.29580485820770264","0.16544988751411438","0.16544988751411438","0.16544988751411438","0.1502014547586441","0.1502014547586441","0.1502014547586441","0.13557444512844086","0.13557444512844086","0.13557444512844086","0.1483849436044693","0.1483849436044693","0.1483849436044693","0.22160236537456512","0.22160236537456512","0.22160236537456512","0.3025940954685211","0.3025940954685211","0.3025940954685211","0.1405404657125473","0.1405404657125473","0.1405404657125473","0.4029202461242676","0.4029202461242676","0.4029202461242676","13.69778060913086","13.69778060913086","13.69778060913086","3.01881742477417","3.01881742477417","3.01881742477417","5.418595314025879","5.418595314025879","5.418595314025879","10.122283935546875","10.122283935546875","10.122283935546875","15.709141731262207","15.709141731262207","15.709141731262207","5.154282093048096","5.154282093048096","5.154282093048096"
"36","0.019133104011416435","0.019133104011416435","0.019133104011416435","0.016582123935222626","0.016582123935222626","0.016582123935222626","0.025535371154546738","0.025535371154546738","0.025535371154546738","0.03240883722901344","0.03240883722901344","0.03240883722901344","0.024931281805038452","0.024931281805038452","0.024931281805038452","0.029808498919010162","0.029808498919010162","0.029808498919010162","0.02511035092175007","0.02511035092175007","0.02511035092175007","0.07913779467344284","0.07913779467344284","0.07913779467344284","0.21249482035636902","0.21249482035636902","0.21249482035636902","0.17768888175487518","0.17768888175487518","0.17768888175487518","0.2926616966724396","0.2926616966724396","0.2926616966724396","0.4228026270866394","0.4228026270866394","0.4228026270866394","0.256303071975708","0.256303071975708","0.256303071975708","0.13454727828502655","0.13454727828502655","0.13454727828502655","0.09789612144231796","0.09789612144231796","0.09789612144231796","0.7690930962562561","0.7690930962562561","0.7690930962562561","0.12244217097759247","0.12244217097759247","0.12244217097759247","0.3660566210746765","0.3660566210746765","0.3660566210746765","0.10577014833688736","0.10577014833688736","0.10577014833688736","0.22256061434745789","0.22256061434745789","0.22256061434745789","0.11710913479328156","0.11710913479328156","0.11710913479328156","0.23869553208351135","0.23869553208351135","0.23869553208351135","17.57893180847168","17.57893180847168","17.57893180847168","9.127159118652344","9.127159118652344","9.127159118652344","8.683387756347656","8.683387756347656","8.683387756347656","11.053459167480469","11.053459167480469","11.053459167480469","19.93873405456543","19.93873405456543","19.93873405456543","3.56608510017395","3.56608510017395","3.56608510017395"
"37","0.019181445240974426","0.019181445240974426","0.019181445240974426","0.021798135712742805","0.021798135712742805","0.021798135712742805","0.02143535390496254","0.02143535390496254","0.02143535390496254","0.021758824586868286","0.021758824586868286","0.021758824586868286","0.02513417974114418","0.02513417974114418","0.02513417974114418","0.03805084899067879","0.03805084899067879","0.03805084899067879","0.023221667855978012","0.023221667855978012","0.023221667855978012","0.0944768562912941","0.0944768562912941","0.0944768562912941","0.13501429557800293","0.13501429557800293","0.13501429557800293","0.2074163258075714","0.2074163258075714","0.2074163258075714","0.14039859175682068","0.14039859175682068","0.14039859175682068","0.15475653111934662","0.15475653111934662","0.15475653111934662","0.25880324840545654","0.25880324840545654","0.25880324840545654","0.5276314616203308","0.5276314616203308","0.5276314616203308","0.11133264005184174","0.11133264005184174","0.11133264005184174","0.12482453137636185","0.12482453137636185","0.12482453137636185","0.3059172034263611","0.3059172034263611","0.3059172034263611","0.26095515489578247","0.26095515489578247","0.26095515489578247","0.15930375456809998","0.15930375456809998","0.15930375456809998","0.11248860508203506","0.11248860508203506","0.11248860508203506","0.18555647134780884","0.18555647134780884","0.18555647134780884","0.23707608878612518","0.23707608878612518","0.23707608878612518","6.406990051269531","6.406990051269531","6.406990051269531","2.3798537254333496","2.3798537254333496","2.3798537254333496","6.123055934906006","6.123055934906006","6.123055934906006","6.727311611175537","6.727311611175537","6.727311611175537","17.8323974609375","17.8323974609375","17.8323974609375","11.997791290283203","11.997791290283203","11.997791290283203"
"38","0.01889820396900177","0.01889820396900177","0.01889820396900177","0.027459843084216118","0.027459843084216118","0.027459843084216118","0.024283360689878464","0.024283360689878464","0.024283360689878464","0.024098031222820282","0.024098031222820282","0.024098031222820282","0.022023584693670273","0.022023584693670273","0.022023584693670273","0.02507261000573635","0.02507261000573635","0.02507261000573635","0.02408520318567753","0.02408520318567753","0.02408520318567753","0.079700767993927","0.079700767993927","0.079700767993927","0.416824072599411","0.416824072599411","0.416824072599411","0.09345534443855286","0.09345534443855286","0.09345534443855286","0.19294512271881104","0.19294512271881104","0.19294512271881104","0.09298919886350632","0.09298919886350632","0.09298919886350632","0.08937979489564896","0.08937979489564896","0.08937979489564896","0.1596727967262268","0.1596727967262268","0.1596727967262268","0.2190854698419571","0.2190854698419571","0.2190854698419571","0.24547407031059265","0.24547407031059265","0.24547407031059265","0.16192160546779633","0.16192160546779633","0.16192160546779633","0.12106695771217346","0.12106695771217346","0.12106695771217346","0.1506371945142746","0.1506371945142746","0.1506371945142746","0.5908247232437134","0.5908247232437134","0.5908247232437134","0.17299014329910278","0.17299014329910278","0.17299014329910278","0.21138828992843628","0.21138828992843628","0.21138828992843628","11.166481018066406","11.166481018066406","11.166481018066406","7.035905361175537","7.035905361175537","7.035905361175537","6.201753616333008","6.201753616333008","6.201753616333008","9.597075462341309","9.597075462341309","9.597075462341309","12.514884948730469","12.514884948730469","12.514884948730469","16.818193435668945","16.818193435668945","16.818193435668945"
"39","0.023594440892338753","0.023594440892338753","0.023594440892338753","0.023230135440826416","0.023230135440826416","0.023230135440826416","0.022681262344121933","0.022681262344121933","0.022681262344121933","0.02565678395330906","0.02565678395330906","0.02565678395330906","0.041618868708610535","0.041618868708610535","0.041618868708610535","0.023391855880618095","0.023391855880618095","0.023391855880618095","0.026641009375452995","0.026641009375452995","0.026641009375452995","0.14263483881950378","0.14263483881950378","0.14263483881950378","0.15250788629055023","0.15250788629055023","0.15250788629055023","0.08510832488536835","0.08510832488536835","0.08510832488536835","0.15145565569400787","0.15145565569400787","0.15145565569400787","0.14901386201381683","0.14901386201381683","0.14901386201381683","0.1605621874332428","0.1605621874332428","0.1605621874332428","0.09627901762723923","0.09627901762723923","0.09627901762723923","0.10725390911102295","0.10725390911102295","0.10725390911102295","0.1626693159341812","0.1626693159341812","0.1626693159341812","0.19021111726760864","0.19021111726760864","0.19021111726760864","0.1499188095331192","0.1499188095331192","0.1499188095331192","0.19831472635269165","0.19831472635269165","0.19831472635269165","0.11562132835388184","0.11562132835388184","0.11562132835388184","0.14113624393939972","0.14113624393939972","0.14113624393939972","0.2530680298805237","0.2530680298805237","0.2530680298805237","8.415362358093262","8.415362358093262","8.415362358093262","4.634346961975098","4.634346961975098","4.634346961975098","4.719581127166748","4.719581127166748","4.719581127166748","11.249320030212402","11.249320030212402","11.249320030212402","5.183128833770752","5.183128833770752","5.183128833770752","33.407264709472656","33.407264709472656","33.407264709472656"
"40","0.02170054242014885","0.02170054242014885","0.02170054242014885","","","","","","","","","","0.025271572172641754","0.025271572172641754","0.025271572172641754","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41","0.028430379927158356","0.028430379927158356","0.028430379927158356","","","","","","","","","","0.02825056202709675","0.02825056202709675","0.02825056202709675","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42","0.02425067499279976","0.02425067499279976","0.02425067499279976","","","","","","","","","","0.025748543441295624","0.025748543441295624","0.025748543441295624","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43","0.02738811820745468","0.02738811820745468","0.02738811820745468","","","","","","","","","","0.02516794390976429","0.02516794390976429","0.02516794390976429","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"44","0.03334704041481018","0.03334704041481018","0.03334704041481018","","","","","","","","","","0.026147328317165375","0.026147328317165375","0.026147328317165375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"45","0.033197760581970215","0.033197760581970215","0.033197760581970215","","","","","","","","","","0.041390225291252136","0.041390225291252136","0.041390225291252136","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"46","0.025739504024386406","0.025739504024386406","0.025739504024386406","","","","","","","","","","0.029391566291451454","0.029391566291451454","0.029391566291451454","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"47","0.022361844778060913","0.022361844778060913","0.022361844778060913","","","","","","","","","","0.03414025902748108","0.03414025902748108","0.03414025902748108","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"48","0.020094839856028557","0.020094839856028557","0.020094839856028557","","","","","","","","","","0.022717606276273727","0.022717606276273727","0.022717606276273727","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49","0.01827014423906803","0.01827014423906803","0.01827014423906803","","","","","","","","","","0.02517380565404892","0.02517380565404892","0.02517380565404892","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
